0.0018 1.99999 99.9996 -99.078 -396.312 2.49537
0.00181 2.00001 100.001 77.631 310.524 154.509
0.00182 1.99999 99.9993 -46.7562 -187.025 -274.43
0.00183 2.00001 100.001 11.8508 47.4032 343.065
0.00184 1.99999 99.9994 21.5919 86.3676 -355.045
0.00185 2.00001 100 -48.7969 -195.188 313.809
0.00186 2 99.9998 66.3433 265.373 -230.293
0.00187 2 99.9999 -72.5414 -290.166 120.635
0.00188 2.00001 100 67.5226 270.09 -3.32872
0.00189 1.99999 99.9996 -53.0526 -212.211 -103.704
0.0019 2.00001 100 32.1227 128.491 185.694
0.00191 1.99999 99.9995 -8.39772 -33.5909 -232.904
0.00192 2.00001 100 -14.3834 -57.5334 241.596
0.00193 1.99999 99.9997 32.9631 131.852 -214.026
0.00194 2 100 -44.9996 -179.999 157.569
0.00195 2 100 49.3265 197.306 -83.1625
0.00196 2 99.9998 -46.0157 -184.063 3.37478
0.00197 2.00001 100 36.2542 145.017 69.5883
0.00198 1.99999 99.9996 -22.0664 -88.2658 -125.643
0.00199 2.00001 100 5.94126 23.765 158.111
0.002 1.99999 99.9997 9.57666 38.3067 -164.392
0.00201 2 100 -22.2652 -89.0607 145.966
0.00202 2 99.9999 30.5213 122.085 -107.804
0.00203 2 100 -33.5398 -134.159 57.3189
0.00204 2 100 31.3581 125.432 -3.05156
0.00205 2 99.9998 -24.7735 -99.0942 -46.6851
0.00206 2 100 15.1566 60.6264 85.0058
0.00207 2 99.9998 -4.19711 -16.7885 -107.333
0.00208 2 100 -6.37298 -25.4919 111.856
0.00209 2 99.9999 15.0379 60.1515 -99.5457
0.0021 2 100 -20.7004 -82.8016 73.7521
0.00211 2 100 22.8048 91.2194 -39.499
0.00212 2 99.9999 -21.3687 -85.4749 2.59033
0.00213 2 100 16.9277 67.7107 31.3124
0.00214 2 99.9998 -10.4093 -41.637 -57.5085
0.00215 2 100 2.96091 11.8436 72.8596
0.00216 2 99.9999 4.23873 16.9549 -76.1074
0.00217 2 100 -10.1556 -40.6226 67.8855
0.00218 2 99.9999 14.039 56.156 -50.4531
0.00219 2 100 -15.5053 -62.0212 27.214
0.0022 2 100 14.5611 58.2443 -2.11228
0.00221 2 99.9999 -11.5661 -46.2643 -20.9966
0.00222 2 100 7.14806 28.5923 38.9033
0.00223 2 99.9999 -2.08613 -8.34453 -49.4566
0.00224 2 100 -2.81762 -11.2705 51.782
0.00225 2 99.9999 6.85789 27.4316 -46.2931
0.00226 2 100 -9.52082 -38.0833 34.5124
0.00227 2 100 10.5419 42.1676 -18.7465
0.00228 2 99.9999 -9.92187 -39.6875 1.67524
0.00229 2 100 7.9023 31.6092 14.0758
0.0023 2 99.9999 -4.90804 -19.6322 -26.3155
0.00231 2 100 1.46805 5.87219 33.5695
0.00232 2 99.9999 1.87185 7.4874 -35.2304
0.00233 2 100 -4.63056 -18.5222 31.5675
0.00234 2 100 6.45646 25.8259 -23.6069
0.00235 2 100 -7.16711 -28.6685 12.9113
0.00236 2 100 6.76052 27.0421 -1.30182
0.00237 2 99.9999 -5.39885 -21.5954 -9.4337
0.00238 2 100 3.36962 13.4785 17.7995
0.00239 2 99.9999 -1.03193 -4.12773 -22.7851
0.0024 2 100 -1.24276 -4.97104 23.9686
0.00241 2 100 3.12634 12.5054 -21.5253
0.00242 2 100 -4.3782 -17.5128 16.1464
0.00243 2 100 4.87254 19.4902 -8.89092
0.00244 2 100 -4.60629 -18.4252 0.995973
0.00245 2 100 3.68832 14.7533 6.32085
0.00246 2 100 -2.31316 -9.25265 -12.0386
0.00247 2 100 0.724619 2.89848 15.4646
0.00248 2 100 0.824555 3.29822 -16.3063
0.00249 2 100 -2.11056 -8.44225 14.6772
0.0025 2 100 2.96878 11.8751 -11.0431
0.00251 2 100 -3.31248 -13.2499 6.12137
0.00252 2 100 3.13841 12.5537 -0.75266
0.00253 2 100 -2.51963 -10.0785 -4.23399
0.00254 2 100 1.58776 6.35105 8.14164
0.00255 2 100 -0.50832 -2.03328 -10.4957
0.00256 2 100 -0.546701 -2.18681 11.0931
0.00257 2 100 1.42469 5.69874 -10.0074
0.00258 2 100 -2.01299 -8.05196 7.55229
0.00259 2 100 2.25184 9.00735 -4.21385
0.0026 2 100 -2.13822 -8.5529 0.563136
0.00261 2 100 1.72117 6.88469 2.8353
