0.00082 19.2049 80.7951
0.00083 18.8246 81.1754
0.00084 18.4518 81.5482
0.00085 18.0865 81.9135
0.00086 17.7283 82.2717
0.00087 17.3772 82.6228
0.00088 17.0331 82.9669
0.00089 16.6959 83.3041
0.0009 16.3652 83.6348
0.00091 16.0412 83.9588
0.00092 15.7235 84.2765
0.00093 15.4122 84.5878
0.00094 15.107 84.893
0.00095 14.8078 85.1922
0.00096 14.5146 85.4854
0.00097 14.2272 85.7728
0.00098 13.9455 86.0545
0.00099 13.6693 86.3307
0.001 13.3986 86.6014
0.00101 13.1333 86.8667
0.00102 12.8733 87.1267
0.00103 12.6183 87.3817
0.00104 12.3685 87.6315
0.00105 12.1236 87.8764
0.00106 11.8835 88.1165
0.00107 11.6482 88.3518
0.00108 11.4175 88.5825
0.00109 11.1914 88.8086
0.0011 10.9698 89.0302
0.00111 10.7526 89.2474
0.00112 10.5397 89.4603
0.00113 10.331 89.669
0.00114 10.1264 89.8736
0.00115 9.92586 90.0741
0.00116 9.72931 90.2707
0.00117 9.53665 90.4634
0.00118 9.3478 90.6522
0.00119 9.1627 90.8373
0.0012 8.98126 91.0187
0.00121 8.80341 91.1966
0.00122 8.62909 91.3709
0.00123 8.45821 91.5418
0.00124 8.29072 91.7093
0.00125 8.12655 91.8734
0.00126 7.96563 92.0344
0.00127 7.80789 92.1921
0.00128 7.65328 92.3467
0.00129 7.50173 92.4983
0.0013 7.35318 92.6468
0.00131 7.20757 92.7924
0.00132 7.06485 92.9351
0.00133 6.92495 93.075
0.00134 6.78782 93.2122
0.00135 6.65341 93.3466
0.00136 6.52166 93.4783
0.00137 6.39252 93.6075
0.00138 6.26594 93.7341
0.00139 6.14186 93.8581
0.0014 6.02024 93.9798
0.00141 5.90102 94.099
0.00142 5.78417 94.2158
0.00143 5.66963 94.3304
0.00144 5.55736 94.4426
0.00145 5.44732 94.5527
0.00146 5.33945 94.6606
0.00147 5.23372 94.7663
0.00148 5.13008 94.8699
0.00149 5.02849 94.9715
0.0015 4.92892 95.0711
0.00151 4.83132 95.1687
0.00152 4.73565 95.2644
0.00153 4.64187 95.3581
0.00154 4.54995 95.45
0.00155 4.45986 95.5401
0.00156 4.37154 95.6285
0.00157 4.28498 95.715
0.00158 4.20013 95.7999
0.00159 4.11696 95.883
0.0016 4.03543 95.9646
0.00161 3.95552 96.0445
0.00162 3.87719 96.1228
0.00163 3.80042 96.1996
0.00164 3.72516 96.2748
0.00165 3.6514 96.3486
0.00166 3.57909 96.4209
0.00167 3.50822 96.4918
0.00168 3.43875 96.5613
0.00169 3.37066 96.6293
0.0017 3.30391 96.6961
0.00171 3.23849 96.7615
0.00172 3.17436 96.8256
0.00173 3.1115 96.8885
0.00174 3.04988 96.9501
0.00175 2.98949 97.0105
0.00176 2.93029 97.0697
0.00177 2.87227 97.1277
0.00178 2.81539 97.1846
0.00179 2.75964 97.2404
0.0018 2.70499 97.295
0.00181 2.65143 97.3486
0.00182 2.59893 97.4011
0.00183 2.54746 97.4525
0.00184 2.49702 97.503
0.00185 2.44757 97.5524
0.00186 2.39911 97.6009
0.00187 2.3516 97.6484
0.00188 2.30503 97.695
0.00189 2.25939 97.7406
0.0019 2.21465 97.7854
0.00191 2.17079 97.8292
0.00192 2.12781 97.8722
0.00193 2.08567 97.9143
0.00194 2.04437 97.9556
0.00195 2.00389 97.9961
0.00196 1.96421 98.0358
0.00197 1.92531 98.0747
0.00198 1.88719 98.1128
0.00199 1.84982 98.1502
0.002 1.81319 98.1868
0.00201 1.77728 98.2227
0.00202 1.74209 98.2579
0.00203 1.70759 98.2924
0.00204 1.67378 98.3262
0.00205 1.64063 98.3594
0.00206 1.60815 98.3919
0.00207 1.5763 98.4237
0.00208 1.54509 98.4549
0.00209 1.51449 98.4855
0.0021 1.4845 98.5155
0.00211 1.45511 98.5449
0.00212 1.42629 98.5737
0.00213 1.39805 98.602
0.00214 1.37037 98.6296
0.00215 1.34323 98.6568
0.00216 1.31663 98.6834
0.00217 1.29056 98.7094
0.00218 1.265 98.735
0.00219 1.23995 98.76
0.0022 1.2154 98.7846
0.00221 1.19133 98.8087
0.00222 1.16774 98.8323
0.00223 1.14462 98.8554
0.00224 1.12195 98.878
0.00225 1.09974 98.9003
0.00226 1.07796 98.922
0.00227 1.05661 98.9434
0.00228 1.03569 98.9643
0.00229 1.01518 98.9848
0.0023 0.995079 99.0049
0.00231 0.975374 99.0246
0.00232 0.95606 99.0439
0.00233 0.937128 99.0629
0.00234 0.918571 99.0814
0.00235 0.900381 99.0996
0.00236 0.882552 99.1174
0.00237 0.865076 99.1349
0.00238 0.847946 99.1521
0.00239 0.831155 99.1688
0.0024 0.814696 99.1853
0.00241 0.798563 99.2014
0.00242 0.78275 99.2172
0.00243 0.76725 99.2327
0.00244 0.752057 99.2479
0.00245 0.737165 99.2628
0.00246 0.722568 99.2774
0.00247 0.708259 99.2917
0.00248 0.694234 99.3058
0.00249 0.680487 99.3195
0.0025 0.667012 99.333
0.00251 0.653804 99.3462
0.00252 0.640858 99.3591
0.00253 0.628167 99.3718
0.00254 0.615728 99.3843
0.00255 0.603536 99.3965
0.00256 0.591584 99.4084
0.00257 0.57987 99.4201
0.00258 0.568387 99.4316
0.00259 0.557132 99.4429
0.0026 0.5461 99.4539
0.00261 0.535286 99.4647
0.00262 0.524686 99.4753
0.00263 0.514296 99.4857
0.00264 0.504112 99.4959
0.00265 0.49413 99.5059
0.00266 0.484345 99.5157
0.00267 0.474754 99.5252
0.00268 0.465353 99.5346
0.00269 0.456138 99.5439
0.0027 0.447106 99.5529
0.00271 0.438252 99.5617
0.00272 0.429574 99.5704
0.00273 0.421067 99.5789
0.00274 0.41273 99.5873
0.00275 0.404557 99.5954
0.00276 0.396546 99.6035
0.00277 0.388693 99.6113
0.00278 0.380996 99.619
0.00279 0.373452 99.6265
0.0028 0.366057 99.6339
0.00281 0.358808 99.6412
0.00282 0.351703 99.6483
0.00283 0.344739 99.6553
0.00284 0.337912 99.6621
0.00285 0.331221 99.6688
0.00286 0.324662 99.6753
0.00287 0.318233 99.6818
0.00288 0.311931 99.6881
0.00289 0.305754 99.6942
0.0029 0.2997 99.7003
0.00291 0.293765 99.7062
0.00292 0.287948 99.7121
0.00293 0.282246 99.7178
0.00294 0.276657 99.7233
0.00295 0.271179 99.7288
0.00296 0.265809 99.7342
0.00297 0.260545 99.7395
0.00298 0.255386 99.7446
0.00299 0.250329 99.7497
